Nama Pos,Kabupaten,Kecamatan,Tanggal,Jan,Feb,Mar,Apr,Mei,Jun,Jul,Ags,Sep,Okt,Nov,Des
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,1,190.0,0.0,520.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,2,0.0,150.0,430.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,3,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,210.0,10.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,4,0.0,220.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,5,520.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,6,0.0,0.0,0.0,780.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,110.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,7,0.0,60.0,0.0,0.0,230.0,100.0,0.0,0.0,0.0,0.0,0.0,290.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,8,0.0,80.0,360.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,10,0.0,130.0,210.0,0.0,320.0,0.0,0.0,0.0,0.0,270.0,150.0,0.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,11,0.0,0.0,570.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,12,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,13,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,14,0.0,120.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,15,560.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,17,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,18,530.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,20,0.0,0.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,22,40.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,23,0.0,40.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,24,0.0,30.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,140.0,0.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,25,90.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,100.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,26,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,27,150.0,370.0,120.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,40.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,29,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,30,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Banjar Provinsi : Jawa Tengah,Blora,Banjarejo,31,270.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Berugen D jan A g TA CURAH H P U ro J vi A ns N i HARIAN :Jawa Tengah 2023 GRAFIK HUJAN (mm) 2023 LATIT L U E D T E A -6 K . 9 P 4 O 3 S 3333,Kudus LONGITUDE,Undaan 110.8072222,1,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,150.0
Berugen D jan A g TA CURAH H P U ro J vi A ns N i HARIAN :Jawa Tengah 2023 GRAFIK HUJAN (mm) 2023 LATIT L U E D T E A -6 K . 9 P 4 O 3 S 3333,Kudus LONGITUDE,Undaan 110.8072222,2,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0
Berugen D jan A g TA CURAH H P U ro J vi A ns N i HARIAN :Jawa Tengah 2023 GRAFIK HUJAN (mm) 2023 LATIT L U E D T E A -6 K . 9 P 4 O 3 S 3333,Kudus LONGITUDE,Undaan 110.8072222,3,70.0,410.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Berugen D jan A g TA CURAH H P U ro J vi A ns N i HARIAN :Jawa Tengah 2023 GRAFIK HUJAN (mm) 2023 LATIT L U E D T E A -6 K . 9 P 4 O 3 S 3333,Kudus LONGITUDE,Undaan 110.8072222,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0
Berugen D jan A g TA CURAH H P U ro J vi A ns N i HARIAN :Jawa Tengah 2023 GRAFIK HUJAN (mm) 2023 LATIT L U E D T E A -6 K . 9 P 4 O 3 S 3333,Kudus LONGITUDE,Undaan 110.8072222,5,0.0,370.0,160.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,50.0
Berugen D jan A g TA CURAH H P U ro J vi A ns N i HARIAN :Jawa Tengah 2023 GRAFIK HUJAN (mm) 2023 LATIT L U E D T E A -6 K . 9 P 4 O 3 S 3333,Kudus LONGITUDE,Undaan 110.8072222,6,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,60.0
Berugen D jan A g TA CURAH H P U ro J vi A ns N i HARIAN :Jawa Tengah 2023 GRAFIK HUJAN (mm) 2023 LATIT L U E D T E A -6 K . 9 P 4 O 3 S 3333,Kudus LONGITUDE,Undaan 110.8072222,7,0.0,30.0,0.0,0.0,0.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0
Berugen D jan A g TA CURAH H P U ro J vi A ns N i HARIAN :Jawa Tengah 2023 GRAFIK HUJAN (mm) 2023 LATIT L U E D T E A -6 K . 9 P 4 O 3 S 3333,Kudus LONGITUDE,Undaan 110.8072222,8,220.0,80.0,0.0,0.0,90.0,20.0,10.0,0.0,0.0,0.0,0.0,50.0
Berugen D jan A g TA CURAH H P U ro J vi A ns N i HARIAN :Jawa Tengah 2023 GRAFIK HUJAN (mm) 2023 LATIT L U E D T E A -6 K . 9 P 4 O 3 S 3333,Kudus LONGITUDE,Undaan 110.8072222,9,40.0,200.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Berugen D jan A g TA CURAH H P U ro J vi A ns N i HARIAN :Jawa Tengah 2023 GRAFIK HUJAN (mm) 2023 LATIT L U E D T E A -6 K . 9 P 4 O 3 S 3333,Kudus LONGITUDE,Undaan 110.8072222,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0
Berugen D jan A g TA CURAH H P U ro J vi A ns N i HARIAN :Jawa Tengah 2023 GRAFIK HUJAN (mm) 2023 LATIT L U E D T E A -6 K . 9 P 4 O 3 S 3333,Kudus LONGITUDE,Undaan 110.8072222,11,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Berugen D jan A g TA CURAH H P U ro J vi A ns N i HARIAN :Jawa Tengah 2023 GRAFIK HUJAN (mm) 2023 LATIT L U E D T E A -6 K . 9 P 4 O 3 S 3333,Kudus LONGITUDE,Undaan 110.8072222,12,0.0,80.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
Berugen D jan A g TA CURAH H P U ro J vi A ns N i HARIAN :Jawa Tengah 2023 GRAFIK HUJAN (mm) 2023 LATIT L U E D T E A -6 K . 9 P 4 O 3 S 3333,Kudus LONGITUDE,Undaan 110.8072222,13,0.0,0.0,300.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
Berugen D jan A g TA CURAH H P U ro J vi A ns N i HARIAN :Jawa Tengah 2023 GRAFIK HUJAN (mm) 2023 LATIT L U E D T E A -6 K . 9 P 4 O 3 S 3333,Kudus LONGITUDE,Undaan 110.8072222,14,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0
Berugen D jan A g TA CURAH H P U ro J vi A ns N i HARIAN :Jawa Tengah 2023 GRAFIK HUJAN (mm) 2023 LATIT L U E D T E A -6 K . 9 P 4 O 3 S 3333,Kudus LONGITUDE,Undaan 110.8072222,15,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
