Nama Pos,Kabupaten,Kecamatan,Tanggal,Jan,Feb,Mar,Apr,Mei,Jun,Jul,Ags,Sep,Okt,Nov,Des
Ujung Barang (BPSDA) Provinsi :Jawa Tengah,Cilacap,-,1,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,10.0
Ujung Barang (BPSDA) Provinsi :Jawa Tengah,Cilacap,-,2,290.0,10.0,350.0,0.0,250.0,50.0,0.0,0.0,0.0,0.0,420.0,10.0
Ujung Barang (BPSDA) Provinsi :Jawa Tengah,Cilacap,-,3,30.0,700.0,470.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
Ujung Barang (BPSDA) Provinsi :Jawa Tengah,Cilacap,-,4,0.0,210.0,0.0,20.0,0.0,150.0,0.0,0.0,0.0,60.0,0.0,0.0
Ujung Barang (BPSDA) Provinsi :Jawa Tengah,Cilacap,-,5,30.0,90.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ujung Barang (BPSDA) Provinsi :Jawa Tengah,Cilacap,-,6,0.0,340.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ujung Barang (BPSDA) Provinsi :Jawa Tengah,Cilacap,-,7,540.0,180.0,30.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ujung Barang (BPSDA) Provinsi :Jawa Tengah,Cilacap,-,8,0.0,290.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ujung Barang (BPSDA) Provinsi :Jawa Tengah,Cilacap,-,9,380.0,1490.0,90.0,240.0,260.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0
Ujung Barang (BPSDA) Provinsi :Jawa Tengah,Cilacap,-,10,300.0,220.0,0.0,110.0,190.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
Ujung Barang (BPSDA) Provinsi :Jawa Tengah,Cilacap,-,11,280.0,180.0,300.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0
Ujung Barang (BPSDA) Provinsi :Jawa Tengah,Cilacap,-,12,50.0,70.0,40.0,20.0,50.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
Ujung Barang (BPSDA) Provinsi :Jawa Tengah,Cilacap,-,13,150.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
Ujung Barang (BPSDA) Provinsi :Jawa Tengah,Cilacap,-,14,640.0,0.0,0.0,210.0,70.0,0.0,0.0,0.0,0.0,0.0,290.0,10.0
Ujung Barang (BPSDA) Provinsi :Jawa Tengah,Cilacap,-,15,0.0,60.0,600.0,100.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ujung Barang (BPSDA) Provinsi :Jawa Tengah,Cilacap,-,16,150.0,470.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ujung Barang (BPSDA) Provinsi :Jawa Tengah,Cilacap,-,17,920.0,80.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,10.0
Ujung Barang (BPSDA) Provinsi :Jawa Tengah,Cilacap,-,18,610.0,130.0,0.0,100.0,150.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0
Ujung Barang (BPSDA) Provinsi :Jawa Tengah,Cilacap,-,19,610.0,250.0,0.0,40.0,80.0,0.0,0.0,0.0,0.0,0.0,250.0,10.0
Ujung Barang (BPSDA) Provinsi :Jawa Tengah,Cilacap,-,20,60.0,70.0,40.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0
