Nama Pos,Kabupaten,Kecamatan,Tanggal,Jan,Feb,Mar,Apr,Mei,Jun,Jul,Ags,Sep,Okt,Nov,Des
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,1,0.0,340.0,105.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,2,350.0,400.0,150.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,3,250.0,250.0,115.0,320.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,4,120.0,200.0,80.0,620.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,5,0.0,0.0,55.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,6,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,7,0.0,0.0,425.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,8,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,9,0.0,0.0,850.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,10,0.0,0.0,1300.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,11,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,12,0.0,850.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,13,700.0,0.0,0.0,250.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,14,70.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,16,400.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,17,0.0,0.0,520.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,18,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,19,0.0,0.0,150.0,0.0,110.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,20,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,22,450.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,23,0.0,250.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,24,0.0,0.0,250.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,26,440.0,0.0,250.0,120.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,27,0.0,0.0,0.0,320.0,80.0,0.0,0.0,30.0,0.0,0.0,0.0,950.0
Gunung Pati Provinsi :Jawa Tengah,Semarang,Gunung Pati,28,0.0,0.0,0.0,160.0,115.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
Rawa Pening Klimatologi Provinsi :Jawa Tengah,Semarang,Ambarawa,1,150.0,50.0,0.0,20.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rawa Pening Klimatologi Provinsi :Jawa Tengah,Semarang,Ambarawa,2,0.0,390.0,0.0,260.0,70.0,0.0,0.0,0.0,0.0,40.0,140.0,0.0
Rawa Pening Klimatologi Provinsi :Jawa Tengah,Semarang,Ambarawa,3,0.0,140.0,0.0,20.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rawa Pening Klimatologi Provinsi :Jawa Tengah,Semarang,Ambarawa,4,0.0,40.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
