Nama Pos,Kabupaten,Kecamatan,Tanggal,Jan,Feb,Mar,Apr,Mei,Jun,Jul,Ags,Sep,Okt,Nov,Des
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,1,178.0,193.0,0.0,92.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,2,186.0,164.0,140.0,131.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,3,172.0,224.0,0.0,116.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,4,124.0,241.0,100.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,5,197.0,207.0,140.0,82.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,6,153.0,198.0,80.0,54.0,0.0,26.0,0.0,0.0,63.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,7,148.0,180.0,0.0,62.0,0.0,21.0,0.0,0.0,58.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,8,89.0,90.0,140.0,52.0,0.0,39.0,0.0,0.0,54.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,9,96.0,188.0,30.0,42.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,10,62.0,149.0,0.0,0.0,34.0,0.0,0.0,47.0,48.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,11,92.0,201.0,100.0,0.0,32.0,0.0,0.0,39.0,65.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,12,105.0,248.0,380.0,0.0,45.0,0.0,0.0,32.0,94.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,13,183.0,290.0,0.0,0.0,19.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,14,161.0,720.0,240.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,15,132.0,830.0,50.0,32.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,16,162.0,940.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,17,104.0,104.0,260.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,18,138.0,138.0,170.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,19,212.0,266.0,150.0,0.0,42.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,20,202.0,212.0,260.0,0.0,24.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,21,103.0,221.0,0.0,26.0,67.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,22,198.0,197.0,0.0,19.0,52.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,23,177.0,106.0,400.0,42.0,0.0,26.0,0.0,31.0,0.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,24,195.0,193.0,130.0,32.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,25,217.0,187.0,240.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,26,242.0,121.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,27,263.0,102.0,330.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,28,203.0,128.0,0.0,39.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
Gisik Provinsi : Jawa Tengah,Boyolali,Banyudono,29,197.0,0.0,610.0,57.0,47.0,0.0,39.0,35.0,0.0,0.0,0.0,0.0
